ime,spol,leto_rojstva,leto_smrti,nominacija,oskar,stevilo,prvi_film
Louise Fletcher,F,1934,2022.0,Stranska,True,0,One Flew Over the Cuckoo's Nest
Lucas Hedges,M,1996,,Glavna,False,0,Manchester by the Sea
Lucas Hedges,M,1996,,Glavna,True,0,Manchester by the Sea
Lucas Hedges,M,1996,,Stranska,False,1,Manchester by the Sea
Lucas Hedges,M,1996,,Stranska,True,0,Manchester by the Sea
Lucile Watson,F,1879,1962.0,Glavna,False,0,Watch on the Rhine
Lucile Watson,F,1879,1962.0,Glavna,True,0,Watch on the Rhine
Lucile Watson,F,1879,1962.0,Stranska,False,1,Watch on the Rhine
Lucile Watson,F,1879,1962.0,Stranska,True,0,Watch on the Rhine
Luise Rainer,F,1910,2014.0,Glavna,False,0,The Great Ziegfeld
Luise Rainer,F,1910,2014.0,Glavna,True,2,The Great Ziegfeld
Luise Rainer,F,1910,2014.0,Stranska,False,0,The Great Ziegfeld
Luise Rainer,F,1910,2014.0,Stranska,True,0,The Great Ziegfeld
Lupita Nyong'o,F,1983,,Glavna,False,0,12 Years a Slave
Lupita Nyong'o,F,1983,,Glavna,True,0,12 Years a Slave
Lupita Nyong'o,F,1983,,Stranska,False,0,12 Years a Slave
Lupita Nyong'o,F,1983,,Stranska,True,1,12 Years a Slave
Lynn Carlin,F,1938,,Glavna,False,0,Faces
Lynn Carlin,F,1938,,Glavna,True,0,Faces
Lynn Carlin,F,1938,,Stranska,False,1,Faces
Lynn Carlin,F,1938,,Stranska,True,0,Faces
Lynn Fontanne,F,1887,1983.0,Glavna,False,1,The Guardsman
Lynn Fontanne,F,1887,1983.0,Glavna,True,0,The Guardsman
Lynn Fontanne,F,1887,1983.0,Stranska,False,0,The Guardsman
Lynn Fontanne,F,1887,1983.0,Stranska,True,0,The Guardsman
Lynn Redgrave,F,1943,2010.0,Glavna,False,1,Georgy Girl
Lynn Redgrave,F,1943,2010.0,Glavna,True,0,Georgy Girl
Lynn Redgrave,F,1943,2010.0,Stranska,False,1,Georgy Girl
Lynn Redgrave,F,1943,2010.0,Stranska,True,0,Georgy Girl
Madeline Kahn,F,1942,1999.0,Glavna,False,0,Paper Moon
Madeline Kahn,F,1942,1999.0,Glavna,True,0,Paper Moon
Madeline Kahn,F,1942,1999.0,Stranska,False,2,Paper Moon
Madeline Kahn,F,1942,1999.0,Stranska,True,0,Paper Moon
Maggie Gyllenhaal,F,1977,,Glavna,False,0,Crazy Heart
Maggie Gyllenhaal,F,1977,,Glavna,True,0,Crazy Heart
Maggie Gyllenhaal,F,1977,,Stranska,False,1,Crazy Heart
Maggie Gyllenhaal,F,1977,,Stranska,True,0,Crazy Heart
Maggie McNamara,F,1928,1978.0,Glavna,False,1,The Moon Is Blue
Maggie McNamara,F,1928,1978.0,Glavna,True,0,The Moon Is Blue
Maggie McNamara,F,1928,1978.0,Stranska,False,0,The Moon Is Blue
Maggie McNamara,F,1928,1978.0,Stranska,True,0,The Moon Is Blue
Maggie Smith,F,1934,2024.0,Glavna,False,1,The Prime of Miss Jean Brodie
Maggie Smith,F,1934,2024.0,Glavna,True,1,The Prime of Miss Jean Brodie
Maggie Smith,F,1934,2024.0,Stranska,False,3,The Prime of Miss Jean Brodie
Maggie Smith,F,1934,2024.0,Stranska,True,1,The Prime of Miss Jean Brodie
Mahershala Ali,M,1974,,Glavna,False,0,Moonlight
Mahershala Ali,M,1974,,Glavna,True,0,Moonlight
Mahershala Ali,M,1974,,Stranska,False,0,Moonlight
Mahershala Ali,M,1974,,Stranska,True,2,Moonlight
Mako,M,1933,2006.0,Glavna,False,0,The Sand Pebbles
Mako,M,1933,2006.0,Glavna,True,0,The Sand Pebbles
Mako,M,1933,2006.0,Stranska,False,1,The Sand Pebbles
Mako,M,1933,2006.0,Stranska,True,0,The Sand Pebbles
Marcello Mastroianni,M,1924,1996.0,Glavna,False,3,Divorce Italian Style
Marcello Mastroianni,M,1924,1996.0,Glavna,True,0,Divorce Italian Style
Marcello Mastroianni,M,1924,1996.0,Stranska,False,0,Divorce Italian Style
Marcello Mastroianni,M,1924,1996.0,Stranska,True,0,Divorce Italian Style
Marcia Gay Harden,F,1959,,Glavna,False,0,Pollock
Marcia Gay Harden,F,1959,,Glavna,True,0,Pollock
Marcia Gay Harden,F,1959,,Stranska,False,1,Pollock
Marcia Gay Harden,F,1959,,Stranska,True,1,Pollock
Mare Winningham,F,1959,,Glavna,False,0,Georgia
Mare Winningham,F,1959,,Glavna,True,0,Georgia
Mare Winningham,F,1959,,Stranska,False,1,Georgia
Mare Winningham,F,1959,,Stranska,True,0,Georgia
Margaret Avery,F,1944,,Glavna,False,0,The Color Purple
Margaret Avery,F,1944,,Glavna,True,0,The Color Purple
Margaret Avery,F,1944,,Stranska,False,1,The Color Purple
Margaret Avery,F,1944,,Stranska,True,0,The Color Purple
Margaret Leighton,F,1922,1976.0,Glavna,False,0,The Go-Between
Margaret Leighton,F,1922,1976.0,Glavna,True,0,The Go-Between
Margaret Leighton,F,1922,1976.0,Stranska,False,1,The Go-Between
Margaret Leighton,F,1922,1976.0,Stranska,True,0,The Go-Between
Margaret Rutherford,F,1892,1972.0,Glavna,False,0,The V.I.P.s
Margaret Rutherford,F,1892,1972.0,Glavna,True,0,The V.I.P.s
Margaret Rutherford,F,1892,1972.0,Stranska,False,0,The V.I.P.s
Margaret Rutherford,F,1892,1972.0,Stranska,True,1,The V.I.P.s
Margaret Sullavan,F,1909,1960.0,Glavna,False,1,Three Comrades
Margaret Sullavan,F,1909,1960.0,Glavna,True,0,Three Comrades
Margaret Sullavan,F,1909,1960.0,Stranska,False,0,Three Comrades
Margaret Sullavan,F,1909,1960.0,Stranska,True,0,Three Comrades
Margaret Wycherly,F,1881,1956.0,Glavna,False,0,Sergeant York
Margaret Wycherly,F,1881,1956.0,Glavna,True,0,Sergeant York
Margaret Wycherly,F,1881,1956.0,Stranska,False,1,Sergeant York
Margaret Wycherly,F,1881,1956.0,Stranska,True,0,Sergeant York
Margot Robbie,F,1990,,Glavna,False,1,"I, Tonya"
Margot Robbie,F,1990,,Glavna,True,0,"I, Tonya"
Margot Robbie,F,1990,,Stranska,False,1,"I, Tonya"
Margot Robbie,F,1990,,Stranska,True,0,"I, Tonya"
Maria Bakalova,F,1996,,Glavna,False,0,Borat Subsequent Moviefilm
Maria Bakalova,F,1996,,Glavna,True,0,Borat Subsequent Moviefilm
Maria Bakalova,F,1996,,Stranska,False,1,Borat Subsequent Moviefilm
Maria Bakalova,F,1996,,Stranska,True,0,Borat Subsequent Moviefilm
Maria Ouspenskaya,F,1876,1949.0,Glavna,False,0,Dodsworth
Maria Ouspenskaya,F,1876,1949.0,Glavna,True,0,Dodsworth
Maria Ouspenskaya,F,1876,1949.0,Stranska,False,2,Dodsworth
Maria Ouspenskaya,F,1876,1949.0,Stranska,True,0,Dodsworth
Marianne Jean-Baptiste,F,1967,,Glavna,False,0,Secrets & Lies
Marianne Jean-Baptiste,F,1967,,Glavna,True,0,Secrets & Lies
Marianne Jean-Baptiste,F,1967,,Stranska,False,1,Secrets & Lies
Marianne Jean-Baptiste,F,1967,,Stranska,True,0,Secrets & Lies
Marie Dressler,F,1868,1934.0,Glavna,False,1,Min and Bill
Marie Dressler,F,1868,1934.0,Glavna,True,1,Min and Bill
Marie Dressler,F,1868,1934.0,Stranska,False,0,Min and Bill
Marie Dressler,F,1868,1934.0,Stranska,True,0,Min and Bill
Marie-Christine Barrault,F,1944,,Glavna,False,1,Cousin Cousine
Marie-Christine Barrault,F,1944,,Glavna,True,0,Cousin Cousine
Marie-Christine Barrault,F,1944,,Stranska,False,0,Cousin Cousine
Marie-Christine Barrault,F,1944,,Stranska,True,0,Cousin Cousine
Mariel Hemingway,F,1961,,Glavna,False,0,Manhattan
Mariel Hemingway,F,1961,,Glavna,True,0,Manhattan
Mariel Hemingway,F,1961,,Stranska,False,1,Manhattan
Mariel Hemingway,F,1961,,Stranska,True,0,Manhattan
Marina de Tavira,F,1974,,Glavna,False,0,Roma
Marina de Tavira,F,1974,,Glavna,True,0,Roma
Marina de Tavira,F,1974,,Stranska,False,1,Roma
Marina de Tavira,F,1974,,Stranska,True,0,Roma
Marion Cotillard,F,1975,,Glavna,False,1,La Vie en Rose
Marion Cotillard,F,1975,,Glavna,True,1,La Vie en Rose
Marion Cotillard,F,1975,,Stranska,False,0,La Vie en Rose
Marion Cotillard,F,1975,,Stranska,True,0,La Vie en Rose
Marisa Pavan,F,1932,2023.0,Glavna,False,0,The Rose Tattoo
Marisa Pavan,F,1932,2023.0,Glavna,True,0,The Rose Tattoo
Marisa Pavan,F,1932,2023.0,Stranska,False,1,The Rose Tattoo
Marisa Pavan,F,1932,2023.0,Stranska,True,0,The Rose Tattoo
Marisa Tomei,F,1964,,Glavna,False,0,My Cousin Vinny
Marisa Tomei,F,1964,,Glavna,True,0,My Cousin Vinny
Marisa Tomei,F,1964,,Stranska,False,2,My Cousin Vinny
Marisa Tomei,F,1964,,Stranska,True,1,My Cousin Vinny
Marjorie Main,F,1890,1975.0,Glavna,False,0,The Egg and I
Marjorie Main,F,1890,1975.0,Glavna,True,0,The Egg and I
Marjorie Main,F,1890,1975.0,Stranska,False,1,The Egg and I
Marjorie Main,F,1890,1975.0,Stranska,True,0,The Egg and I
Marjorie Rambeau,F,1889,1970.0,Glavna,False,0,Primrose Path
Marjorie Rambeau,F,1889,1970.0,Glavna,True,0,Primrose Path
Marjorie Rambeau,F,1889,1970.0,Stranska,False,2,Primrose Path
Marjorie Rambeau,F,1889,1970.0,Stranska,True,0,Primrose Path
Mark Ruffalo,M,1967,,Glavna,False,0,The Kids Are All Right
Mark Ruffalo,M,1967,,Glavna,True,0,The Kids Are All Right
Mark Ruffalo,M,1967,,Stranska,False,4,The Kids Are All Right
Mark Ruffalo,M,1967,,Stranska,True,0,The Kids Are All Right
Mark Rylance,M,1960,,Glavna,False,0,Bridge of Spies
Mark Rylance,M,1960,,Glavna,True,0,Bridge of Spies
Mark Rylance,M,1960,,Stranska,False,0,Bridge of Spies
Mark Rylance,M,1960,,Stranska,True,1,Bridge of Spies
Mark Wahlberg,M,1971,,Glavna,False,0,The Departed
Mark Wahlberg,M,1971,,Glavna,True,0,The Departed
Mark Wahlberg,M,1971,,Stranska,False,1,The Departed
Mark Wahlberg,M,1971,,Stranska,True,0,The Departed
Marlee Matlin,F,1965,,Glavna,False,0,Children of a Lesser God
Marlee Matlin,F,1965,,Glavna,True,1,Children of a Lesser God
Marlee Matlin,F,1965,,Stranska,False,0,Children of a Lesser God
Marlee Matlin,F,1965,,Stranska,True,0,Children of a Lesser God
Marlene Dietrich,F,1901,1992.0,Glavna,False,1,Morocco
Marlene Dietrich,F,1901,1992.0,Glavna,True,0,Morocco
Marlene Dietrich,F,1901,1992.0,Stranska,False,0,Morocco
Marlene Dietrich,F,1901,1992.0,Stranska,True,0,Morocco
Marlon Brando,M,1924,2004.0,Glavna,False,5,On the Waterfront
Marlon Brando,M,1924,2004.0,Glavna,True,2,On the Waterfront
Marlon Brando,M,1924,2004.0,Stranska,False,1,On the Waterfront
Marlon Brando,M,1924,2004.0,Stranska,True,0,On the Waterfront
Marsha Mason,F,1942,,Glavna,False,4,Cinderella Liberty
Marsha Mason,F,1942,,Glavna,True,0,Cinderella Liberty
Marsha Mason,F,1942,,Stranska,False,0,Cinderella Liberty
Marsha Mason,F,1942,,Stranska,True,0,Cinderella Liberty
Martha Hyer,F,1924,2014.0,Glavna,False,0,Some Came Running
Martha Hyer,F,1924,2014.0,Glavna,True,0,Some Came Running
Martha Hyer,F,1924,2014.0,Stranska,False,1,Some Came Running
Martha Hyer,F,1924,2014.0,Stranska,True,0,Some Came Running
Martha Scott,F,1912,2003.0,Glavna,False,1,Our Town
Martha Scott,F,1912,2003.0,Glavna,True,0,Our Town
Martha Scott,F,1912,2003.0,Stranska,False,0,Our Town
Martha Scott,F,1912,2003.0,Stranska,True,0,Our Town
Martin Balsam,M,1919,1996.0,Glavna,False,0,A Thousand Clowns
Martin Balsam,M,1919,1996.0,Glavna,True,0,A Thousand Clowns
Martin Balsam,M,1919,1996.0,Stranska,False,0,A Thousand Clowns
Martin Balsam,M,1919,1996.0,Stranska,True,1,A Thousand Clowns
Martin Landau,M,1928,2017.0,Glavna,False,0,Ed Wood
Martin Landau,M,1928,2017.0,Glavna,True,0,Ed Wood
Martin Landau,M,1928,2017.0,Stranska,False,2,Ed Wood
Martin Landau,M,1928,2017.0,Stranska,True,1,Ed Wood
Mary Astor,F,1906,1987.0,Glavna,False,0,The Great Lie
Mary Astor,F,1906,1987.0,Glavna,True,0,The Great Lie
Mary Astor,F,1906,1987.0,Stranska,False,0,The Great Lie
Mary Astor,F,1906,1987.0,Stranska,True,1,The Great Lie
Mary Badham,F,1952,,Glavna,False,0,To Kill a Mockingbird
Mary Badham,F,1952,,Glavna,True,0,To Kill a Mockingbird
Mary Badham,F,1952,,Stranska,False,1,To Kill a Mockingbird
Mary Badham,F,1952,,Stranska,True,0,To Kill a Mockingbird
Mary E. Mastrantonio,F,1958,,Glavna,False,0,The Color of Money
Mary E. Mastrantonio,F,1958,,Glavna,True,0,The Color of Money
Mary E. Mastrantonio,F,1958,,Stranska,False,1,The Color of Money
Mary E. Mastrantonio,F,1958,,Stranska,True,0,The Color of Money
Mary J. Blige,F,1971,,Glavna,False,0,Mudbound
Mary J. Blige,F,1971,,Glavna,True,0,Mudbound
Mary J. Blige,F,1971,,Stranska,False,1,Mudbound
Mary J. Blige,F,1971,,Stranska,True,0,Mudbound
Mary McDonnell,F,1952,,Glavna,False,1,Passion Fish
Mary McDonnell,F,1952,,Glavna,True,0,Passion Fish
Mary McDonnell,F,1952,,Stranska,False,1,Passion Fish
Mary McDonnell,F,1952,,Stranska,True,0,Passion Fish
Mary Pickford,F,1892,1979.0,Glavna,False,0,Coquette
Mary Pickford,F,1892,1979.0,Glavna,True,1,Coquette
Mary Pickford,F,1892,1979.0,Stranska,False,0,Coquette
Mary Pickford,F,1892,1979.0,Stranska,True,0,Coquette
Mary Steenburgen,F,1953,,Glavna,False,0,Melvin and Howard
Mary Steenburgen,F,1953,,Glavna,True,0,Melvin and Howard
Mary Steenburgen,F,1953,,Stranska,False,0,Melvin and Howard
Mary Steenburgen,F,1953,,Stranska,True,1,Melvin and Howard
Mary Tyler Moore,F,1936,2017.0,Glavna,False,1,Ordinary People
Mary Tyler Moore,F,1936,2017.0,Glavna,True,0,Ordinary People
Mary Tyler Moore,F,1936,2017.0,Stranska,False,0,Ordinary People
Mary Tyler Moore,F,1936,2017.0,Stranska,True,0,Ordinary People
Mary Ure,F,1933,1975.0,Glavna,False,0,Sons and Lovers
Mary Ure,F,1933,1975.0,Glavna,True,0,Sons and Lovers
Mary Ure,F,1933,1975.0,Stranska,False,1,Sons and Lovers
Mary Ure,F,1933,1975.0,Stranska,True,0,Sons and Lovers
Massimo Troisi,M,1953,1994.0,Glavna,False,1,The Postman
Massimo Troisi,M,1953,1994.0,Glavna,True,0,The Postman
Massimo Troisi,M,1953,1994.0,Stranska,False,0,The Postman
Massimo Troisi,M,1953,1994.0,Stranska,True,0,The Postman
Matt Damon,M,1970,,Glavna,False,2,Good Will Hunting
Matt Damon,M,1970,,Glavna,True,0,Good Will Hunting
Matt Damon,M,1970,,Stranska,False,1,Good Will Hunting
Matt Damon,M,1970,,Stranska,True,0,Good Will Hunting
Matt Dillon,M,1964,,Glavna,False,0,Crash
Matt Dillon,M,1964,,Glavna,True,0,Crash
Matt Dillon,M,1964,,Stranska,False,1,Crash
Matt Dillon,M,1964,,Stranska,True,0,Crash
Matthew McConaughey,M,1969,,Glavna,False,0,Dallas Buyers Club
Matthew McConaughey,M,1969,,Glavna,True,1,Dallas Buyers Club
Matthew McConaughey,M,1969,,Stranska,False,0,Dallas Buyers Club
Matthew McConaughey,M,1969,,Stranska,True,0,Dallas Buyers Club
Maureen Stapleton,F,1925,2006.0,Glavna,False,0,Reds
Maureen Stapleton,F,1925,2006.0,Glavna,True,0,Reds
Maureen Stapleton,F,1925,2006.0,Stranska,False,3,Reds
Maureen Stapleton,F,1925,2006.0,Stranska,True,1,Reds
Maurice Chevalier,M,1888,1972.0,Glavna,False,1,The Love Parade
Maurice Chevalier,M,1888,1972.0,Glavna,True,0,The Love Parade
Maurice Chevalier,M,1888,1972.0,Stranska,False,0,The Love Parade
Maurice Chevalier,M,1888,1972.0,Stranska,True,0,The Love Parade
Max von Sydow,M,1929,2020.0,Glavna,False,1,Pelle the Conqueror
Max von Sydow,M,1929,2020.0,Glavna,True,0,Pelle the Conqueror
Max von Sydow,M,1929,2020.0,Stranska,False,1,Pelle the Conqueror
Max von Sydow,M,1929,2020.0,Stranska,True,0,Pelle the Conqueror
Maximilian Schell,M,1930,2014.0,Glavna,False,1,Judgment at Nuremberg
Maximilian Schell,M,1930,2014.0,Glavna,True,1,Judgment at Nuremberg
Maximilian Schell,M,1930,2014.0,Stranska,False,1,Judgment at Nuremberg
Maximilian Schell,M,1930,2014.0,Stranska,True,0,Judgment at Nuremberg
May Robson,F,1858,1942.0,Glavna,False,1,Lady for a Day
May Robson,F,1858,1942.0,Glavna,True,0,Lady for a Day
May Robson,F,1858,1942.0,Stranska,False,0,Lady for a Day
May Robson,F,1858,1942.0,Stranska,True,0,Lady for a Day
May Whitty,F,1865,1948.0,Glavna,False,0,Night Must Fall
May Whitty,F,1865,1948.0,Glavna,True,0,Night Must Fall
May Whitty,F,1865,1948.0,Stranska,False,2,Night Must Fall
May Whitty,F,1865,1948.0,Stranska,True,0,Night Must Fall
Meg Tilly,F,1960,,Glavna,False,0,Agnes of God
Meg Tilly,F,1960,,Glavna,True,0,Agnes of God
Meg Tilly,F,1960,,Stranska,False,1,Agnes of God
Meg Tilly,F,1960,,Stranska,True,0,Agnes of God
Melanie Griffith,F,1957,,Glavna,False,1,Working Girl
Melanie Griffith,F,1957,,Glavna,True,0,Working Girl
Melanie Griffith,F,1957,,Stranska,False,0,Working Girl
Melanie Griffith,F,1957,,Stranska,True,0,Working Girl
Melina Mercouri,F,1920,1994.0,Glavna,False,1,Never on Sunday
Melina Mercouri,F,1920,1994.0,Glavna,True,0,Never on Sunday
Melina Mercouri,F,1920,1994.0,Stranska,False,0,Never on Sunday
Melina Mercouri,F,1920,1994.0,Stranska,True,0,Never on Sunday
Melinda Dillon,F,1939,2023.0,Glavna,False,0,Close Encounters of the Third Kind
Melinda Dillon,F,1939,2023.0,Glavna,True,0,Close Encounters of the Third Kind
Melinda Dillon,F,1939,2023.0,Stranska,False,2,Close Encounters of the Third Kind
Melinda Dillon,F,1939,2023.0,Stranska,True,0,Close Encounters of the Third Kind
Melissa Leo,F,1960,,Glavna,False,1,The Fighter
Melissa Leo,F,1960,,Glavna,True,0,The Fighter
Melissa Leo,F,1960,,Stranska,False,0,The Fighter
Melissa Leo,F,1960,,Stranska,True,1,The Fighter
Melissa McCarthy,F,1970,,Glavna,False,1,Can You Ever Forgive Me?
Melissa McCarthy,F,1970,,Glavna,True,0,Can You Ever Forgive Me?
Melissa McCarthy,F,1970,,Stranska,False,1,Can You Ever Forgive Me?
Melissa McCarthy,F,1970,,Stranska,True,0,Can You Ever Forgive Me?
Melvyn Douglas,M,1901,1981.0,Glavna,False,1,Hud
Melvyn Douglas,M,1901,1981.0,Glavna,True,0,Hud
Melvyn Douglas,M,1901,1981.0,Stranska,False,0,Hud
Melvyn Douglas,M,1901,1981.0,Stranska,True,2,Hud
Mercedes McCambridge,F,1916,2004.0,Glavna,False,0,All the King's Men
Mercedes McCambridge,F,1916,2004.0,Glavna,True,0,All the King's Men
Mercedes McCambridge,F,1916,2004.0,Stranska,False,1,All the King's Men
Mercedes McCambridge,F,1916,2004.0,Stranska,True,1,All the King's Men
Mercedes Ruehl,F,1948,,Glavna,False,0,The Fisher King
Mercedes Ruehl,F,1948,,Glavna,True,0,The Fisher King
Mercedes Ruehl,F,1948,,Stranska,False,0,The Fisher King
Mercedes Ruehl,F,1948,,Stranska,True,1,The Fisher King
Merle Oberon,F,1911,1979.0,Glavna,False,1,The Dark Angel
Merle Oberon,F,1911,1979.0,Glavna,True,0,The Dark Angel
Merle Oberon,F,1911,1979.0,Stranska,False,0,The Dark Angel
Merle Oberon,F,1911,1979.0,Stranska,True,0,The Dark Angel
Meryl Streep,F,1949,,Glavna,False,15,Sophie's Choice
Meryl Streep,F,1949,,Glavna,True,2,Sophie's Choice
Meryl Streep,F,1949,,Stranska,False,3,Sophie's Choice
Meryl Streep,F,1949,,Stranska,True,1,Sophie's Choice
Michael Caine,M,1933,,Glavna,False,4,Hannah and Her Sisters
Michael Caine,M,1933,,Glavna,True,0,Hannah and Her Sisters
Michael Caine,M,1933,,Stranska,False,0,Hannah and Her Sisters
Michael Caine,M,1933,,Stranska,True,2,Hannah and Her Sisters
Michael Chekhov,M,1891,1955.0,Glavna,False,0,Spellbound
Michael Chekhov,M,1891,1955.0,Glavna,True,0,Spellbound
Michael Chekhov,M,1891,1955.0,Stranska,False,1,Spellbound
Michael Chekhov,M,1891,1955.0,Stranska,True,0,Spellbound
Michael Clarke Duncan,M,1957,2012.0,Glavna,False,0,The Green Mile
Michael Clarke Duncan,M,1957,2012.0,Glavna,True,0,The Green Mile
Michael Clarke Duncan,M,1957,2012.0,Stranska,False,1,The Green Mile
Michael Clarke Duncan,M,1957,2012.0,Stranska,True,0,The Green Mile
Michael Douglas,M,1944,,Glavna,False,0,Wall Street
Michael Douglas,M,1944,,Glavna,True,1,Wall Street
Michael Douglas,M,1944,,Stranska,False,0,Wall Street
Michael Douglas,M,1944,,Stranska,True,0,Wall Street
Michael Dunn,M,1934,1973.0,Glavna,False,0,Ship of Fools
Michael Dunn,M,1934,1973.0,Glavna,True,0,Ship of Fools
Michael Dunn,M,1934,1973.0,Stranska,False,1,Ship of Fools
Michael Dunn,M,1934,1973.0,Stranska,True,0,Ship of Fools
Michael Fassbender,M,1977,,Glavna,False,1,Steve Jobs
Michael Fassbender,M,1977,,Glavna,True,0,Steve Jobs
Michael Fassbender,M,1977,,Stranska,False,1,Steve Jobs
Michael Fassbender,M,1977,,Stranska,True,0,Steve Jobs
Michael J. Pollard,M,1939,2019.0,Glavna,False,0,Bonnie and Clyde
Michael J. Pollard,M,1939,2019.0,Glavna,True,0,Bonnie and Clyde
Michael J. Pollard,M,1939,2019.0,Stranska,False,1,Bonnie and Clyde
Michael J. Pollard,M,1939,2019.0,Stranska,True,0,Bonnie and Clyde
Michael Keaton,M,1951,,Glavna,False,1,Birdman
Michael Keaton,M,1951,,Glavna,True,0,Birdman
Michael Keaton,M,1951,,Stranska,False,0,Birdman
Michael Keaton,M,1951,,Stranska,True,0,Birdman
Michael Lerner,M,1941,2023.0,Glavna,False,0,Barton Fink
Michael Lerner,M,1941,2023.0,Glavna,True,0,Barton Fink
Michael Lerner,M,1941,2023.0,Stranska,False,1,Barton Fink
Michael Lerner,M,1941,2023.0,Stranska,True,0,Barton Fink
Michael O'Keefe,M,1955,,Glavna,False,0,The Great Santini
Michael O'Keefe,M,1955,,Glavna,True,0,The Great Santini
Michael O'Keefe,M,1955,,Stranska,False,1,The Great Santini
Michael O'Keefe,M,1955,,Stranska,True,0,The Great Santini
Michael Redgrave,M,1908,1985.0,Glavna,False,1,Mourning Becomes Electra
Michael Redgrave,M,1908,1985.0,Glavna,True,0,Mourning Becomes Electra
Michael Redgrave,M,1908,1985.0,Stranska,False,0,Mourning Becomes Electra
Michael Redgrave,M,1908,1985.0,Stranska,True,0,Mourning Becomes Electra
Michael Shannon,M,1974,,Glavna,False,0,Revolutionary Road
Michael Shannon,M,1974,,Glavna,True,0,Revolutionary Road
Michael Shannon,M,1974,,Stranska,False,2,Revolutionary Road
Michael Shannon,M,1974,,Stranska,True,0,Revolutionary Road
Michael V. Gazzo,M,1923,1995.0,Glavna,False,0,The Godfather Part II
Michael V. Gazzo,M,1923,1995.0,Glavna,True,0,The Godfather Part II
Michael V. Gazzo,M,1923,1995.0,Stranska,False,1,The Godfather Part II
Michael V. Gazzo,M,1923,1995.0,Stranska,True,0,The Godfather Part II
Michelle Pfeiffer,F,1958,,Glavna,False,2,The Fabulous Baker Boys
Michelle Pfeiffer,F,1958,,Glavna,True,0,The Fabulous Baker Boys
Michelle Pfeiffer,F,1958,,Stranska,False,1,The Fabulous Baker Boys
Michelle Pfeiffer,F,1958,,Stranska,True,0,The Fabulous Baker Boys
Michelle Williams,F,1980,,Glavna,False,3,Blue Valentine
Michelle Williams,F,1980,,Glavna,True,0,Blue Valentine
Michelle Williams,F,1980,,Stranska,False,2,Blue Valentine
Michelle Williams,F,1980,,Stranska,True,0,Blue Valentine
Michelle Yeoh,F,1962,,Glavna,False,0,Everything Everywhere All at Once
Michelle Yeoh,F,1962,,Glavna,True,1,Everything Everywhere All at Once
Michelle Yeoh,F,1962,,Stranska,False,0,Everything Everywhere All at Once
Michelle Yeoh,F,1962,,Stranska,True,0,Everything Everywhere All at Once
Mickey Rooney,M,1920,2014.0,Glavna,False,2,Babes in Arms
Mickey Rooney,M,1920,2014.0,Glavna,True,0,Babes in Arms
Mickey Rooney,M,1920,2014.0,Stranska,False,2,Babes in Arms
Mickey Rooney,M,1920,2014.0,Stranska,True,0,Babes in Arms
Mickey Rourke,M,1952,,Glavna,False,1,The Wrestler
Mickey Rourke,M,1952,,Glavna,True,0,The Wrestler
Mickey Rourke,M,1952,,Stranska,False,0,The Wrestler
Mickey Rourke,M,1952,,Stranska,True,0,The Wrestler
Mikhail Baryshnikov,M,1948,,Glavna,False,0,The Turning Point
Mikhail Baryshnikov,M,1948,,Glavna,True,0,The Turning Point
Mikhail Baryshnikov,M,1948,,Stranska,False,1,The Turning Point
